ProductID,Product Name,Product Description,Cost Price,Selling Price,Eat Out Price,Popup Notes,Tax Percentage,Eat Out Tax Percentage,Category Name,Brand Name,Measurement Scheme,Unit Of Sale,Volume Of Sale,Unit Of Purchase, Volume Of Purchase,Barcode,Supplier,OrderCode,RRP,Product Type,Article Code,Tare Weight,Button Colour,Multiple Choice Note Name,Till Order,SKU,Sell On Till,Sell On Web, Is Variable Price, Is Tax Exempt Eligible, Is Excluded From Loyalty Points Gain, Additional Suppliers,Delete Product, Product Tags, Archived Product, Container Fee
9948028,Saurbhi Singoda Flour 454g,Saurbhi Singoda Flour 454g,2.80000,5.49000,5.49000,,0.0000,,Flour & besan,,,,,,,8904188604475,Shivom Enterprises Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948029,Saurbhi Sliced Coconut 312g,Saurbhi Sliced Coconut 312g,2.60000,3.99000,0.00000,,0.0000,,Frozen veg,,,,,,,8904188607544,Shivom Enterprises Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948030,Saurbhi Soda Jeera 330ml,Saurbhi Soda Jeera 330ml,0.95000,1.69000,1.69000,,10.0000,,Drinks,,,,,,,8904188604994,Shivom Enterprises Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948031,Saurbhi Soda Lemon 330ml,Saurbhi Soda Lemon 330ml,0.95000,1.69000,0.00000,,10.0000,,Drinks,,,,,,,8904188604970,Shivom Enterprises Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948032,Saurbhi Soda Masala 330ml,Saurbhi Soda Masala 330ml,0.95000,1.99000,0.00000,,10.0000,,Drinks,,,,,,,8904188604987,Shivom Enterprises Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948033,Saurbhi Soji Coarse 907g,Saurbhi Soji Coarse 907g,1.95000,3.69000,0.00000,,0.0000,,Flour & besan,,,,,,,8904188604505,Shivom Enterprises Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948034,Saurbhi Soji Fine 908g,Saurbhi Soji Fine 908g,1.95000,3.69000,0.00000,,0.0000,,Flour & besan,,,,,,,8904188604536,Shivom Enterprises Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948035,Saurbhi Soji Roasted 908g,Saurbhi Soji Roasted 908g,2.00000,3.99000,0.00000,,0.0000,,Flour & besan,,,,,,,8904188604567,Shivom Enterprises Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948036,Saurbhi Soya Chunks 500g,Saurbhi Soya Chunks 500g,2.45000,3.99000,0.00000,,0.0000,,Rice & poha,,,,,,,8904188602570,Shivom Enterprises Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948037,Saurbhi Soya Chunks 907g,Saurbhi Soya Chunks 907g,3.65000,6.29000,6.29000,,0.0000,,Lentils,,,,,,,8904188609685,Shivom Enterprises Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948038,Saurbhi Sugar 1kg,Saurbhi Sugar 1kg,2.30000,3.69000,3.69000,,0.0000,,Sugar# salt,,,,,,,8904188603522,Shivom Enterprises Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948039,Saurbhi Sugar Coated Fennel 200g,Saurbhi Sugar Coated Fennel 200g,0.90000,1.99000,1.99000,,0.0000,,Mukhavas,,,,,,,8904188601245,Shivom Enterprises Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948040,Saurbhi Sugar Powder 500g,Saurbhi Sugar Powder 500g,1.28000,2.49000,2.49000,,0.0000,,Sugar# salt,,,,,,,8904188606332,Shivom Enterprises Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948041,Saurbhi Sunflower Oil 2ltr,Saurbhi Sunflower Oil 2ltr,6.75000,9.99000,0.00000,,0.0000,,Oil & ghee,,,,,,,8904188608459,Shivom Enterprises Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948042,Saurbhi Sunflower Oil 5ltr,Saurbhi Sunflower Oil 5ltr,12.50000,17.99000,0.00000,,0.0000,,Oil & ghee,,,,,,,8904188608466,Shivom Enterprises Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948043,Saurbhi Sunth Ginger Powder 200g,Saurbhi Sunth Ginger Powder 200g,3.50000,4.99000,0.00000,,0.0000,,Spices,,,,,,,8904188601450,Shivom Enterprises Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948044,Saurbhi Supari Sliced 200g,Saurbhi Supari Sliced 200g,5.65000,8.49000,0.00000,,0.0000,,Dry fruits & nuts,,,,,,,8904188606783,Shivom Enterprises Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948046,Saurbhi Tindora 312g,Saurbhi Tindora 312g,1.30000,1.99000,0.00000,,0.0000,,Frozen veg,,,,,,,8904188606950,Shivom Enterprises Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948047,Saurbhi Toor Dal 1kg,Saurbhi Toor Dal 1kg,4.65000,6.99000,0.00000,,0.0000,,Lentils,,,,,,,8904188607650,Shivom Enterprises Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948048,Saurbhi Toor Dal 2 Kg,Saurbhi Toor Dal 2 Kg,9.30000,12.99000,0.00000,,0.0000,,Lentils,,,,,,,8904188614245,Shivom Enterprises Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948049,Saurbhi Toor Dal 5 Kg,Saurbhi Toor Dal 5 Kg,24.25000,31.99000,23.99000,,0.0000,,Lentils,,,,,,,8904188613781,Shivom Enterprises Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948052,Saurbhi Tooty Fruty Yellow 200g,Saurbhi Tooty Fruty Yellow 200g,1.00000,1.99000,1.99000,,0.0000,,Sugar# salt,,,,,,,8904188608534,Shivom Enterprises Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948053,Saurbhi Tukmaria 200g,Saurbhi Tukmaria 200g,2.00000,3.29000,3.29000,,0.0000,,Spices mixes# masala,,,,,,,8904188607230,Shivom Enterprises Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948055,Saurbhi Turmeric Powder 200g,Saurbhi Turmeric Powder 200g,1.75000,2.99000,2.99000,,0.0000,,Spices,,,,,,,8904188602648,Shivom Enterprises Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948056,Saurbhi Turmeric Powder 500g,Saurbhi Turmeric Powder 500g,3.25000,4.99000,4.99000,,0.0000,,Spices,,,,,,,8904188602655,Shivom Enterprises Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948057,Saurbhi Tuvar Lilva 312g,Saurbhi Tuvar Lilva 312g,3.00000,4.49000,0.00000,,0.0000,,Frozen veg,,,,,,,8904188606967,Shivom Enterprises Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948058,Saurbhi Tuvar Whole 1kg,Saurbhi Tuvar Whole 1kg,3.20000,4.79000,4.79000,,0.0000,,Lentils,,,,,,,8904188610421,Shivom Enterprises Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948059,Saurbhi Urid Dhall White 1kg,Saurbhi Urid Dhall White 1kg,3.75000,4.99000,4.49000,,0.0000,,Lentils,,,,,,,8904188607667,Shivom Enterprises Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948060,Saurbhi Urid Gota 2kg,Saurbhi Urid Gota 2kg,8.70000,11.99000,9.49000,,0.0000,,Lentils,,,,,,,8904188614870,Shivom Enterprises Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948062,Saurbhi Urid Whole Black 1kg,Saurbhi Urid Whole Black 1kg,3.50000,4.99000,4.99000,,0.0000,,Lentils,,,,,,,8904188607681,Shivom Enterprises Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948063,Saurbhi Urid Gota 1 kg,Saurbhi Urid Gota 1 kg,4.45000,5.99000,0.00000,,0.0000,,Lentils,,,,,,,8904188607674,Shivom Enterprises Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948065,Saurbhi Vegetable Oil 2 ltr,Saurbhi Vegetable Oil 2 ltr,5.80000,8.99000,0.00000,,0.0000,,Oil & ghee,,,,,,,8904188608480,Shivom Enterprises Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948067,Saurbhi Vegetable Oil 5 ltr,Saurbhi Vegetable Oil 5 ltr,12.75000,16.99000,0.00000,,0.0000,,Oil & ghee,,,,,,,8904188608497,Shivom Enterprises Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948068,Saurbhi Yellow Split Peas 1kg,Saurbhi Yellow Split Peas 1kg,1.85000,2.99000,2.99000,,0.0000,,Lentils,,,,,,,8904188610544,Shivom Enterprises Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948072,Scotch Brite,Scotch Brite,3.99000,3.99000,3.99000,,0.0000,,Flour & besan,,,,,,,409673,,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948079,SF Hwan Sarngri Cup Dhoop,SF Hwan Sarngri Cup Dhoop,3.00000,5.99000,5.99000,,0.0000,,Pooja items,,,,,,,8906069896320,Satva Impex,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948080,Sf Loban Dhoop 100 Gm,Sf Loban Dhoop 100 Gm,3.00000,4.99000,4.99000,,10.0000,,Pooja items,,,,,,,8906069895620,Satva Impex,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948082,Sf Natural Sandal Dhoop 100 Gm,Sf Natural Sandal Dhoop 100 Gm,3.00000,4.99000,4.99000,,10.0000,,Pooja items,,,,,,,8906069891103,Satva Impex,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948084,SF Shri Navkar Dhoop 100 gm,SF Shri Navkar Dhoop 100 gm,2.40000,4.49000,4.49000,,0.0000,,Pooja items,,,,,,,8906069890120,Satva Impex,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948087,Shagun Envelope 1 pc,Shagun Envelope 1 pc,0.91000,1.99000,1.99000,,10.0000,,Miscellaneous,,,,,,,8105837566,DHL,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948093,Shan Fried Fish 50g,Shan Fried Fish 50g,1.30000,2.49000,2.49000,,0.0000,,Spices mixes# masala,,,,,,,788821009142,Nimco Foods Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948094,Shan Keema 50g,Shan Keema 50g,1.30000,2.49000,2.49000,,0.0000,,Spices mixes# masala,,,,,,,788821033147,Nimco Foods Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948095,Shan Korma 50g,Shan Korma 50g,1.30000,2.49000,2.49000,,0.0000,,Spices mixes# masala,,,,,,,788821003140,Nimco Foods Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948096,SHAN BIRYANI RICE 5 Kg,SHAN BIRYANI RICE 5 Kg,20.00000,22.99000,22.99000,,0.0000,,Rice & poha,,,,,,,788821013477,Nimco Foods Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948097,Shan Carrot Pickle 1 kg,Shan Carrot Pickle 1 kg,5.00000,6.49000,6.49000,,10.0000,,Pickles,,,,,,,788821007360,Nimco Foods Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948099,Shan Chana Masala 100 g,Shan Chana Masala 100 g,1.20000,1.99000,1.99000,,0.0000,,Spices,,,,,,,788821094056,Nimco Foods Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948100,Shan Chilli Pickle 1 kg,Shan Chilli Pickle 1 kg,5.00000,6.49000,6.49000,,10.0000,,Pickles,,,,,,,788821120120,Nimco Foods Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948101,shan fried onions,shan fried onions,7.20000,9.99000,9.99000,,0.0000,,Spices mixes# masala,,,,,,,788821017864,Nimco Foods Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948103,Shan Garlic Pickle 1 kg,Shan Garlic Pickle 1 kg,5.00000,6.49000,6.49000,,10.0000,,Pickles,,,,,,,788821072009,Nimco Foods Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948105,Shan Himalayan Pink Salt 370 g ,Shan Himalayan Pink Salt 370 g,1.60000,2.99000,2.99000,,0.0000,,Sugar# salt,,,,,,,788821010414,Nimco Foods Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948106,Shan Hyderabadi Pickle 1 kg,Shan Hyderabadi Pickle 1 kg,5.00000,6.49000,6.49000,,10.0000,,Pickles,,,,,,,788821104021,Nimco Foods Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948109,Shan Lemon Pickle 1kg,Shan Lemon Pickle 1kg,3.50000,6.49000,6.49000,,10.0000,,Pickles,,,,,,,788821121127,Nimco Foods Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948111,Shan Liver Masala,Shan Liver Masala,1.49000,1.99000,1.99000,,0.0000,,Spices mixes# masala,,,,,,,788821048028,,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948116,Shan Mutton Roast Masala 50g,Shan Mutton Roast Masala 50g,1.49000,1.99000,1.99000,,0.0000,,Spices mixes# masala,,,,,,,788821109095,,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948118,Shan Pilau Biryani 50g,Shan Pilau Biryani 50g,1.40000,2.49000,2.49000,,0.0000,,Spices mixes# masala,,,,,,,788821041142,,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948119,Shan Pink Salt Himalayan 800g,Shan Pink Salt Himalayan 800g,2.50000,4.49000,4.49000,,0.0000,,Sugar# salt,,,,,,,788821002365,Nimco Foods Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948121,Shan R amp S Mix Chicken 65 60g,Shan R amp S Mix Chicken 65 60g,1.30000,1.99000,1.99000,,0.0000,,Spices,,,,,,,788821007544,Nimco Foods Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948122,Shan R amp S Mix Punjabi Yakhni Pilau,Shan R amp S Mix Punjabi Yakhni Pilau 50g,1.30000,1.99000,1.99000,,0.0000,,Spices mixes# masala,,,,,,,788821038029,Nimco Foods Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948123,Shan R amp S Mix Achar Gosht 50g,Shan R amp S Mix Achar Gosht 50g,1.30000,1.99000,1.99000,,0.0000,,Spices mixes# masala,,,,,,,788821021144,Nimco Foods Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948125,Shan R amp S Mix Biryani Masala 50g,Shan R amp S Mix Biryani Masala 50g,1.30000,2.49000,2.49000,,0.0000,,Spices mixes# masala,,,,,,,788821122124,Nimco Foods Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948127,Shan R amp S Mix Butter Chicken 50g,Shan R amp S Mix Butter Chicken 50g,1.30000,2.49000,2.49000,,0.0000,,Spices mixes# masala,,,,,,,788821106056,Nimco Foods Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948129,Shan R amp S Mix Chappli kebab 100g,Shan R amp S Mix Chappli kebab 100g,1.20000,2.49000,2.49000,,0.0000,,Spices mixes# masala,,,,,,,788821036025,Nimco Foods Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948132,Shan R amp S Mix Chicken Masala 50g,Shan R amp S Mix Chicken Masala 50g,1.30000,1.99000,1.99000,,0.0000,,Spices mixes# masala,,,,,,,788821007148,Nimco Foods Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948137,Shan R amp S Mix Haleem Masala 50g,Shan R amp S Mix Haleem Masala 50g,1.20000,1.99000,1.99000,,0.0000,,Spices mixes# masala,,,,,,,788821067142,Nimco Foods Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948138,Shan R Amp S Mix Karachi Beef Biryani 6,Shan R Amp S Mix Karachi Beef Biryani 60g,1.30000,2.49000,2.49000,,0.0000,,Spices mixes# masala,,,,,,,788821032027,Nimco Foods Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948139,Shan R amp S Mix Kofta 50g,Shan R amp S Mix Kofta 50g,1.20000,1.99000,1.99000,,0.0000,,Spices mixes# masala,,,,,,,788821024022,Nimco Foods Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948142,Shan R amp S Mix Meat Masala 100g,Shan R amp S Mix Meat Masala 100g,1.30000,1.99000,1.99000,,0.0000,,Spices mixes# masala,,,,,,,788821102027,Nimco Foods Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948143,Shan R amp S Mix Meat Tenderizer 40g,Shan R amp S Mix Meat Tenderizer 40g,1.50000,2.49000,2.49000,,0.0000,,Spices mixes# masala,,,,,,,788821088055,Nimco Foods Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948144,Shan R amp S Mix Memoni mutton biryani,Shan R amp S Mix Memoni mutton biryani,1.30000,2.49000,2.49000,,0.0000,,Spices mixes# masala,,,,,,,788821042026,Nimco Foods Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948145,Shan R amp S Mix Nihari 60g,Shan R amp S Mix Nihari 60g,1.30000,1.99000,1.99000,,0.0000,,Spices mixes# masala,,,,,,,788821005144,Nimco Foods Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948146,Shan R amp S Mix Pani Puri Masala 100g,Shan R amp S Mix Pani Puri Masala 100g,1.30000,1.99000,1.99000,,0.0000,,Spices mixes# masala,,,,,,,788821101051,Nimco Foods Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948147,Shan R amp S Mix Pav Bhaji 100g,Shan R amp S Mix Pav Bhaji 100g,1.30000,2.49000,2.49000,,0.0000,,Spices mixes# masala,,,,,,,788821049186,Nimco Foods Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948148,Shan R amp S Mix Paya 50g,Shan R amp S Mix Paya 50g,1.20000,1.99000,1.99000,,0.0000,,Spices mixes# masala,,,,,,,788821015143,Nimco Foods Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948150,Shan R amp S Mix Shami Kebab 50g,Shan R amp S Mix Shami Kebab 50g,1.20000,1.99000,1.99000,,0.0000,,Spices mixes# masala,,,,,,,788821023148,Nimco Foods Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948151,Shan R amp S Mix Sindhi Biryani 60g,Shan R amp S Mix Sindhi Biryani 60g,1.30000,2.49000,2.49000,,0.0000,,Spices mixes# masala,,,,,,,788821019141,Nimco Foods Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948152,Shan R amp S Mix Tandoori Masala 50g,Shan R amp S Mix Tandoori Masala 50g,1.30000,1.99000,1.99000,,0.0000,,Spices mixes# masala,,,,,,,788821030016,Nimco Foods Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948153,Shan R amp S Mix Tikka 50g,Shan R amp S Mix Tikka 50g,1.30000,1.99000,1.99000,,0.0000,,Spices mixes# masala,,,,,,,788821099099,Nimco Foods Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948154,Shan R amp S Mix Tikka Seekh Kebab 50g,Shan R amp S Mix Tikka Seekh Kebab 50g,1.30000,1.99000,1.99000,,0.0000,,Spices mixes# masala,,,,,,,788821012029,Nimco Foods Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948158,Shan R amp S Mix Vegetable Biryani 45g,Shan R amp S Mix Vegetable Biryani 45g,1.30000,1.99000,1.99000,,0.0000,,Miscellaneous,,,,,,,788821017819,Nimco Foods Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948166,Sharmas Kitchen Badam Milk 350ml,Sharmas Kitchen Badam Milk 350ml,2.90000,4.99000,0.00000,,10.0000,,Drinks,,,,,,,9325420000159,All Asian Foods,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948173,Sharmas Kitchen Kaju Katli 300g,Sharmas Kitchen Kaju Katli 300g,11.20000,15.99000,15.99000,,10.0000,,Sweets,,,,,,,9325420000456,,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948180,Sharmas Kitchen Paneer per kg,Sharmas Kitchen Paneer per kg,16.80000,18.99000,0.00000,,0.0000,,Dairy# dosa batter,,Weight (g),kg,1,kg,1,93254205,All Asian Foods,,,Weighed,,,,,,,y,n,n,n,n,,n,,n,
9948185,Sharmas Kitchen Yoghurt 1kg,Sharmas Kitchen Yoghurt 1kg,4.90000,5.99000,0.00000,,0.0000,,Dairy# dosa batter,,,,,,,9325420000067,All Asian Foods,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948186,Sharmas Kitchen Yoghurt 2kg,Sharmas Kitchen Yoghurt 2kg,8.80000,10.99000,0.00000,,0.0000,,Dairy# dosa batter,,,,,,,9325420000074,All Asian Foods,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948188,Sharmas Kitchen Yoghurt 5kg,Sharmas Kitchen Yoghurt 5kg,19.90000,23.99000,0.00000,,0.0000,,Dairy# dosa batter,,,,,,,9325420000098,All Asian Foods,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948190,Shree Ganesha Idli And Dosa Batter 1kg,Shree Ganesha Idli And Dosa Batter 1kg,6.50000,7.99000,0.00000,,0.0000,,Dairy# dosa batter,,,,,,,806809031760# 0806809031760,Shree Ganesha Enterprises Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948191,Shree Ganesha Idli And Dosa Batter 2kg,Shree Ganesha Idli And Dosa Batter 2kg,11.00000,13.50000,0.00000,,0.0000,,Dairy# dosa batter,,,,,,,806809031777,Shree Ganesha Enterprises Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948192,Shree Ganesha Yoghurt 1kg,Shree Ganesha Yoghurt 1kg,4.49000,5.99000,0.00000,,0.0000,,Dairy# dosa batter,,,,,,,806809031845,Shree Ganesha Enterprises Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948193,Shree Ganesha Yoghurt 2kg,Shree Ganesha Yoghurt 2kg,6.99000,8.99000,0.00000,,0.0000,,Dairy# dosa batter,,,,,,,806809031852,Shree Ganesha Enterprises Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948222,SHUDDH DATE&WALNUT KULFI,SHUDDH DATE&WALNUT KULFI,2.95000,4.29000,0.00000,,10.0000,,Ice cream,,,,,,,726684841417,Organic Holdings Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948223,Shuddh Desi Ghee 1 ltr,Shuddh Desi Ghee 1 ltr,18.21000,22.29000,18.99000,,0.0000,,Oil & ghee,,,,,,,746935930400,Organic Holdings Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948224,Shuddh Desi Ghee 2l,Shuddh Desi Ghee 2l,25.95000,33.99000,0.00000,,0.0000,,Oil & ghee,,,,,,,744109173189,Organic Holdings Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948225,Shuddh Fig 50ml,Shuddh Fig 50ml,2.68000,4.29000,0.00000,,10.0000,,Ice cream,,,,,,,731788982270,Organic Holdings Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948227,SHUDDH LYCHEE ICE CREAM 1LT,SHUDDH LYCHEE ICE CREAM 1LT,8.50000,12.99000,12.99000,,10.0000,,Ice cream,,,,,,,787099268695,Organic Holdings Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948228,Shuddh Lychee Icecream 150 ml,Shuddh Lychee Icecream 150 ml,2.66000,4.49000,4.49000,,10.0000,,Ice cream,,,,,,,724022284605,Organic Holdings Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948229,Shuddh Mango Ice Cream 1 Ltr,Shuddh Mango Ice Cream 1 Ltr,0.00000,12.99000,12.99000,,10.0000,,Ice cream,,,,,,,787099268688,Organic Holdings Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948234,Shuddh Paan Icecream 150 ml,Shuddh Paan Icecream 150 ml,2.93000,4.49000,4.49000,,0.0000,,Ice cream,,,,,,,746935499792,Organic Holdings Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948235,Shuddh Paneer Cubes 1 kg,Shuddh Paneer Cubes 1 kg,18.00000,22.99000,22.99000,,0.0000,,Frozen snacks,,,,,,,743966005541,Organic Holdings Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948236,Shuddh Paneer Per Kg,Shuddh Paneer Per Kg,16.05000,18.99000,18.99000,,0.0000,,Dairy# dosa batter,,Weight (g),kg,1,kg,1,724022033449,Organic Holdings Pty Ltd,,,Weighed,,,,,,,y,n,n,n,n,,n,,n,
9948237,Shuddh Pistachio Ice Cream 1 Ltr,Shuddh Pistachio Ice Cream 1 Ltr,8.52000,12.99000,12.99000,,10.0000,,Ice cream,,,,,,,706502165086,Organic Holdings Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948238,Shuddh Pistachio Icecream 150 ml,Shuddh Pistachio Icecream 150 ml,2.66000,4.49000,4.49000,,10.0000,,Ice cream,,,,,,,746935031886,Organic Holdings Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948239,Shuddh Rabdi Kulfi 50ml,Shuddh Rabdi Kulfi 50ml,2.68000,4.29000,4.29000,,10.0000,,Ice cream,,,,,,,731788982256,Organic Holdings Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948244,Shuddh Yoghurt 1kg,Shuddh Yoghurt 1kg,5.50000,6.49000,0.00000,,0.0000,,Dairy# dosa batter,,,,,,,769807150829,Organic Holdings Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948249,Simco Hair Fixer (Supreme) 500ml,Simco Hair Fixer (Supreme) 500ml,6.54000,9.99000,9.99000,,10.0000,,Cosmetics,,,,,,,8901644000079,,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948250,Simco Supreme Hair Fixer 300gm,Simco Supreme Hair Fixer 300gm,7.00000,9.99000,14.00000,,10.0000,,Cosmetics,,,,,,,8901644000055,Avi International,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948257,Sleek Cold Wax 600g,Sleek Cold Wax 600g,3.50000,6.99000,6.99000,,10.0000,,Cosmetics,,,,,,,8908006707027# 90010010001,Indya Foods,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948260,Slicy Mango Juice 500 ml,Slicy Mango Juice 500 ml,1.50000,2.69000,0.00000,,10.0000,,Drinks,,,,,,,8964000610459,Oasis Corporation,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948261,Slime Sprinkle and Sparkle,Slime Sprinkle and Sparkle,1.20000,2.99000,0.00000,,10.0000,,Miscellaneous,,,,,,,9326243225767# 9326243225743# 9326243237937# 9326243283255,Chang & Mei Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9948266,Snickers 44g,Snickers 48x44g,0.94000,1.49000,1.49000,,0.0000,,Snacks & chips,,,,,,,9300682060929,,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
